ID,Duration,StartingHour,Age,Male,Organisation_Type_Academia,Organisation_Type_Business,Organisation_Type_Consulting,Organisation_Type_Government,Organisation_Type_Independent,Organisation_Type_Other,Organisation_Type_Student,Organisation_Position,Organisation_Role_Marketing,Organisation_Role_Sales,Organisation_Role_Finance,Organisation_Role_Production,Organisation_Role_RD,Organisation_Role_IT,Organisation_Role_Support,Organisation_Role_Other,Org_Industry_IT,Org_Industry_FinancialServices,Org_Industry_Other,Org_Industry_Education,Org_Industry_Goverment,Org_Industry_Energy,Org_Industry_ProfServices,Org_Industry_Communications,Org_Industry_Retail,Org_Industry_Healthcare,Org_Industry_Manufacturing,Org_Industry_Transportation,Org_Industry_Gaming,Degree,Studies_ScienceMath,Studies_Engeneering,Studies_ICT,Studies_Commerce,Studies_SocialScience,Studies_Law,Studies_Other,Years_DataScience,Skill_Algorithms,Skill_BackEndProgramming,Skill_Bayesian,Skill_BigData,Skill_Business,Skill_ClassicalStatistics,Skill_DataManipulations,Skill_FrontEndProgramming,Skill_GraphicalModels,Skill_MachineLearning,Skill_Math,Skill_Optimization,Skill_ProductDevelopment,Skill_Science,Skill_Simulation,Skill_SpatialStatistics,Skill_StructuredData,Skill_SurveysMarketing,Skill_SystemAdministration,Skill_TemporalStatistics,Skill_UnstructuredData,Skill_Visualisation,ScientistType_Developer,ScientistType_Engineer,ScientistType_Researcher,ScientistType_Scientist,ScientistType_Statistician,ScientistType_JockOfAllTrades,ScientistType_Artist,ScientistType_Hacker,ScientistType_Leader,ScientistType_Business,ScientistType_Entrepreneur,Motivation_NeverAttended,Motivation_Socializing,Motivation_NetworkingB2B,Motivation_Networking4Employer,Motivation_Networking4Employees,Motivation_NewDevelopments,Motivation_Belgian_DS_Scene,Motivation_Contributing,Motivation_Other,BDSC_Organisation_Meetups,BDSC_Organisation_Data4Good,BDSC_Organisation_Hackathons,BDSC_Organisation_Kaggle,BDSC_Organisation_Training,BDSC_Training_Bootcamp,BDSC_Training_Coaching,BDSC_Training_Courses,BDSC_Training_CustomTraining,BDSC_Training_HandsOn
3850755248,1163,11,40,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,13,5,2,3,3,4,5,4,3,2,5,4,5,4,5,4,2,4,4,1,5,2,4,4,5,5,5,4,4,4,2,4,5,5,1,0,0,0,0,0,0,0,0,5,5,3,4,3,1,1,1,1,5
3850755545,1769,11,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,1,4,3,3,1,1,2,3,1,1,5,3,3,2,2,1,1,1,1,1,5,1,1,3,3,3,1,2,3,4,1,2,4,5,0,0,0,0,0,1,1,0,0,2,1,1,3,4,4,3,5,4,5
3850764544,3635,11,50,1,0,0,0,0,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3850765021,2487,12,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,5,4,1,3,1,3,5,4,5,5,3,4,3,4,1,5,1,5,3,3,3,4,5,3,3,3,4,5,1,5,5,5,1,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,3,3,3
3850768049,1739,12,60,1,0,0,1,0,0,0,0,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,15,2,1,1,2,5,2,1,2,1,2,2,1,5,3,1,2,4,3,2,1,1,2,2,4,2,2,1,2,3,1,5,5,5,0,1,1,0,0,1,1,1,0,5,4,3,4,5,4,4,5,5,5
3850769029,4211,11,40,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,20,1,2,2,2,3,3,2,2,1,1,1,1,3,1,1,1,4,4,4,2,2,4,3,4,2,3,2,1,1,1,2,3,3,1,1,1,0,0,1,1,0,0,1,1,1,1,4,4,4,3,4,4
3850774834,1123,12,40,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,5,3,1,2,4,5,2,2,1,2,2,3,3,1,1,3,3,2,4,1,3,4,4,1,4,2,3,3,1,3,1,4,5,4,1,1,1,0,0,1,1,0,0,5,3,5,3,4,1,4,4,4,5
3850775083,77,12,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850775669,626,12,30,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,2,4,4,3,4,3,3,4,4,4,4,2,3,1,4,1,2,4,1,1,1,4,1,4,4,5,4,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
3850788114,495,12,30,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,3,2,1,2,2,1,5,5,3,2,3,5,2,1,4,2,2,2,1,1,3,2,4,1,3,5,5,5,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,3,3,3,4,3,3,3,3,3
3850791870,569,12,30,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,7,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,5,1,1,1,0,0,0,0,0,0,0,0,5,1,5,1,1,1,1,1,1,1
3850797705,909,12,40,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,10,2,1,2,2,4,2,2,2,1,2,3,2,3,2,2,1,4,2,1,1,2,1,1,1,1,2,2,1,2,3,3,4,3,0,0,1,0,0,1,1,0,0,5,4,5,4,5,4,4,5,3,5
3850809442,324,12,50,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3
3850813889,73,12,50,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850815373,846,12,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,4,4,2,2,4,4,4,5,3,3,5,4,5,4,3,2,5,3,4,3,2,3,5,3,3,3,3,4,3,5,3,5,5,1,1,0,0,0,1,1,0,0,3,4,5,3,5,5,4,5,3,3
3850816770,1831,12,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,2,3,1,3,1,3,2,1,3,4,3,3,2,2,1,2,1,1,2,2,4,1,5,3,4,3,2,2,1,5,4,3,0,1,0,0,0,1,1,1,0,5,5,4,4,5,3,5,4,5,5
3850828506,766,12,40,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,10,1,1,1,1,3,2,2,1,1,1,2,1,4,1,1,1,3,2,1,1,1,2,1,2,2,1,2,3,2,2,2,4,2,0,0,0,0,0,1,1,0,0,4,4,3,3,3,3,3,3,3,3
3850828991,515,12,40,1,0,0,0,0,1,0,0,4,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,2,2,1,3,1,4,3,4,5,2,2,4,2,4,2,1,1,3,4,2,1,1,2,3,2,1,4,3,2,2,4,3,4,5,0,1,0,0,0,1,0,0,0,5,3,3,3,3,4,3,4,3,4
3850829442,549,12,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,4,2,3,3,4,5,5,4,4,5,4,3,2,3,3,2,2,3,1,4,2,3,4,2,5,5,5,3,2,1,2,2,2,0,0,0,1,0,1,1,0,0,4,4,4,2,4,3,2,4,4,3
3850836239,443,12,50,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,20,4,2,4,3,2,4,4,2,4,5,4,3,2,4,4,3,2,2,2,5,3,3,3,4,5,5,5,2,2,3,4,2,2,0,1,0,0,0,0,1,0,0,5,4,4,4,5,4,4,5,3,4
3850844147,127,12,30,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850847007,496,12,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,2,1,1,1,3,3,2,2,3,5,2,2,4,4,1,2,1,1,4,2,2,2,3,3,4,2,3,2,2,2,1,2,0,1,0,0,0,1,0,0,0,4,5,4,4,4,4,5,5,5,5
3850861734,592,12,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,1,3,1,2,4,4,2,2,3,2,2,1,4,2,2,3,1,1,2,2,3,3,2,4,5,3,4,1,1,3,3,3,1,1,1,0,0,1,1,0,0,4,4,2,4,4,2,4,4,4,4
3850872765,3654,12,40,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,1,1,4,2,1,2,1,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,3,0,1,0,0,1,1,0,0,0,5,5,2,5,5,5,3,5,5,5
3850873708,16372,12,20,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,2,1,1,3,2,3,3,2,1,3,3,3,2,2,1,3,3,1,2,1,1,2,1,1,1,1,1,1,1,2,3,3,1,0,0,0,0,0,0,0,0,5,3,3,3,4,4,4,4,2,4
3850884821,14331,11,40,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,15,4,1,3,2,4,4,4,2,2,4,4,4,2,4,4,3,4,4,1,3,1,4,3,4,3,4,5,3,2,1,3,4,1,1,1,0,0,0,1,1,0,0,4,4,3,3,4,3,4,5,4,4
3850896693,2782,12,40,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,4,1,1,1,1,4,4,1,1,4,4,4,1,4,1,1,1,1,1,4,1,1,2,5,5,5,4,1,1,1,1,1,3,0,0,0,1,0,1,1,1,0,5,5,5,5,5,5,5,5,5,5
3850899834,3944,11,40,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850907053,611,13,40,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,15,1,1,2,2,2,2,2,1,1,2,3,2,1,1,1,1,1,1,1,2,1,3,1,1,2,2,1,3,3,1,5,5,5,0,0,1,0,0,1,0,0,0,5,3,3,3,4,3,3,5,3,5
3850910726,48,13,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850912539,473,13,30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,2,2,1,2,4,2,1,2,3,1,3,3,4,2,2,2,2,4,1,1,1,4,1,1,3,1,1,1,2,2,3,5,5,0,1,1,1,0,1,1,0,0,4,5,3,3,5,4,4,5,4,4
3850928850,984,13,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,6,3,4,2,4,3,3,4,5,3,3,3,3,3,3,3,2,5,2,4,3,4,3,4,5,4,4,3,4,3,4,4,4,4,1,0,1,1,0,1,1,0,0,3,3,4,3,4,4,4,4,4,4
3850933190,108,13,40,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2
3850938581,808,13,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,2,1,1,1,2,4,2,1,3,2,2,4,3,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,1,4,4,4,0,0,1,1,0,1,0,0,0,5,4,3,4,4,3,4,3,3,3
3850954020,328,13,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,2,1,2,1,4,4,4,1,2,1,3,3,3,3,3,2,1,3,2,3,2,2,1,1,4,3,2,5,2,1,2,4,4,0,1,0,0,0,1,1,0,0,4,5,4,4,5,4,5,4,4,5
3850968759,564,13,40,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,5,1,1,1,2,3,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,0,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4
3851023317,1572,13,40,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,2,3,2,2,4,4,3,4,3,2,5,3,3,4,3,3,2,2,2,3,2,3,2,2,2,3,2,4,4,2,2,2,3,0,0,0,0,0,1,0,0,0,4,3,4,3,4,3,4,4,2,4
3851047396,1067,13,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,3,3,2,2,3,3,4,4,3,4,3,3,4,3,2,2,2,1,1,2,1,2,4,4,3,4,1,1,2,3,2,4,1,1,1,1,1,1,1,1,1,0,3,2,3,4,3,3,3,3,3,3
3851053825,7186,12,30,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,3,4,2,5,3,1,3,4,5,5,5,4,4,1,4,1,1,2,3,1,5,3,2,3,3,5,5,4,3,3,2,3,3,4,0,1,1,1,0,1,1,1,0,5,4,5,5,4,4,1,1,3,4
3851077502,395,14,50,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,4,1,1,1,4,1,1,2,2,1,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,5,5,1,1,1,0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
3851081094,2030,14,30,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,2,2,1,2,2,1,3,3,2,3,3,2,2,1,3,1,1,2,1,1,2,2,2,1,4,4,3,3,3,2,1,2,1,1,1,1,0,1,0,1,1,0,0,4,5,4,4,5,4,4,5,5,5
3851084208,636,14,30,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,4,3,1,0,0,0,0,0,0,0,0,4,2,4,2,4,4,4,3,3,3
3851098851,2981,14,30,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,2,3,2,1,2,3,4,1,2,4,4,4,3,4,4,2,2,2,1,3,2,3,4,5,4,4,4,5,3,2,4,4,3,0,1,0,1,0,1,1,0,1,5,5,4,5,5,5,3,5,3,5
3851132194,1737,14,30,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,4,2,2,2,1,2,3,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,4,1,1,2,4,3,0,0,1,0,0,1,0,0,0,5,4,5,4,2,4,4,4,4,4
3851208409,24,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851329317,1402,15,70,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,46,3,4,2,5,4,2,3,1,2,2,1,1,3,3,1,1,4,1,4,2,3,2,4,1,4,2,2,3,1,1,4,2,1,0,0,0,0,0,1,1,0,0,5,1,4,1,4,1,4,4,1,5
3851341114,150,15,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851341199,570,15,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,3,3,2,1,3,4,2,2,3,4,2,1,2,1,1,2,1,1,1,2,3,1,2,1,1,3,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,4,5,5,5,5,2,4,2,3,4
3851394390,532,15,20,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,1,2,1,4,2,1,1,1,1,4,3,4,3,2,1,1,2,1,1,1,2,1,5,1,2,2,1,4,1,4,5,4,0,0,1,0,0,1,1,0,0,5,4,4,4,5,5,4,5,5,4
3851440758,3997,16,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,3,3,2,1,2,3,4,2,2,4,4,3,2,2,2,1,3,2,1,2,3,2,3,3,2,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,4,4,2,5,5,3,4,3,2,4
3851441906,49,16,50,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851444270,442,16,30,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,2,4,3,2,2,4,4,4,3,2,4,3,4,3,3,2,1,2,1,1,1,1,2,1,1,1,1,4,3,2,2,3,4,2,1,0,0,0,0,0,0,0,0,5,3,2,3,4,1,3,2,3,4
3851467309,821,16,70,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3851623153,634,17,50,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,10,2,1,2,3,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,4,2,2,3,3,1,5,5,5,0,1,1,0,1,0,0,1,0,3,3,3,3,3,3,3,3,3,3
3851660273,8,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851724341,1994,17,30,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,3,3,2,2,2,4,2,3,4,4,2,2,2,2,2,3,3,1,4,1,4,1,1,4,2,4,1,1,1,3,4,3,1,0,0,0,0,0,1,0,0,3,3,2,3,4,3,4,4,4,4
3851830424,1297,18,30,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,3,4,3,5,4,4,5,5,3,5,5,5,5,5,5,3,3,4,2,4,3,4,5,5,5,5,5,5,4,2,3,5,4,4,0,1,1,1,1,1,1,1,0,5,5,5,5,2,1,4,4,5,5
3851965465,1148,19,30,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,9,2,1,3,1,3,4,4,1,2,3,3,2,3,2,2,2,5,1,3,3,1,3,4,3,1,1,2,2,2,1,1,2,1,0,0,0,0,0,1,1,0,0,4,3,2,3,4,2,4,5,2,3
3851971915,700,19,40,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,10,1,2,3,3,5,4,2,1,1,2,2,1,2,1,1,1,1,3,1,2,4,3,1,2,4,2,4,3,3,1,5,5,4,1,0,0,0,0,0,0,0,0,3,2,4,5,5,4,4,4,5,4
3852028952,197,19,40,1,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,15,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,3,2,4,4,4,4,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852211942,402,20,20,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,4,2,4,4,4,4,4,2,4,4,5,4,3,4,2,2,2,2,1,4,4,3,1,4,4,4,5,1,2,1,3,4,3,0,1,0,0,0,0,0,0,0,4,3,4,5,4,4,4,3,3,4
3852213414,1798,20,40,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,2,2,2,2,5,3,2,2,2,2,3,2,4,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,5,5,5,0,1,1,0,1,1,1,0,0,5,3,2,2,5,4,4,3,2,4
3852232654,612,20,40,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,5,5,3,5,5,3,5,3,4,4,4,4,5,4,4,2,5,3,5,3,4,3,5,5,4,4,4,1,2,5,5,4,5,0,1,1,0,1,0,0,0,0,4,1,1,1,1,1,5,1,1,1
3852294477,719,21,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,2,4,3,2,4,4,1,1,4,3,2,3,3,2,1,2,1,2,1,1,1,3,3,2,1,1,1,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2,3,4,5,5,4,5,5,4,5
3852376731,386,22,40,1,0,1,0,0,0,0,0,4,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,15,4,4,3,4,5,3,4,4,3,2,3,2,4,2,2,3,4,4,2,2,5,4,3,4,3,3,3,4,4,4,5,5,5,0,1,1,0,0,0,1,1,0,5,4,4,3,1,2,2,2,2,2
3852388170,152,22,30,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
